"ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"1     E001   University Visveswariah College of Engineering          Bangalore"
"1G    1K    1R       2AG  2AK    2AR  2BG   2BK   2BR    3AG  3AK   3AR    3BG  3BK  3BR    GM   GMK   GMR   SCG   SCK   SCR   STG  STK   STR"
"EN   Environmental   35582  --  81785 39606 --    83903 38759  --    --  33954   --    --  38369   --  50447 24623 59464                          38871   70290   --    97696   42232   --      --"
"IP   Ind.Prodn.      20244  --    --  24998 --    29642 23049  --  87284 15809   --    --  14983 50979 34994 14360 21724                          27942   62939   --    87667   23539   --      --"
"IT   Inst.Tech.      13872  --    --  13421 22630 22632 16662  --    --  11879   --  22339 12099   --  20005 8245 10073                           13578   45047 57558   67762   27881   --      --"
"ME   Mechanical      12515  --    --   7802 8218 8997 13445    --    --   5094   --    --   4428   --   8971 4116 4743                             7173   24560   --    51176    6320   --     8903"
"PT   Polymer Tech.   61682  --    --  54009 --      --  66256  --    --  41304   --    --  53748   --    --  38524 84572                          63425   103430 --       --    62498   --      --"
"22     E022   The National Institute of Engineering       Mysore"
"1G    1K     1R      2AG  2AK    2AR       2BG  2BK   2BR    3AG       3AK    3AR      3BG  3BK   3BR   GM   GMK             GMR    SCG   SCK   SCR   STG  STK   STR"
"CE   Civil           12776   --   24105   13597 --    17536     14866 52514 27960 10483       --      --    12125   --   --   9262 11736          12993   24775   --  25301 15700  --    --"
"EC   Electronics      5882   --     --     5691   --   8120      9211   --  10818 3065        --      --     3170   --  7151 2867 5426             6729   16341   --  22336 9748 13668   --"
"EE   Electrical      16092   --     --     9402   --  17038     11830   --    --   7920       --    12159    7646   --   --   6337 13655           9812   30667 35658 36238 22052  --    --"
"IP   Ind.Prodn.      26198   --     --    29709 35959   --      35710   --    --  20370       --    41203   24553   --   --  19200 25002          34872   79356   -- 110245 38690  --  39118"
"ME   Mechanical       9021   --   14325    7918 10589 11025     13650   --  13749 4956        --      --     4326 13095 8665 3396 5038             7886   21694 25753 29375 18137  --    --"
"23     E023   P E S College of Engineering    Mandya"
"1G    1K    1R      2AG    2AK    2AR   2BG      2BK    2BR     3AG    3AK    3AR     3BG   3BK     3BR      GM     GMK     GMR   SCG      SCK    SCR     STG    STK    STR"
"AU Automobile        84871   --    --     44596   --    75158 39334     --     --     40306   --     --     52787 59801    --     38280    --     50710 70835     --    74763    --     --     --"
"                                                            ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"23     E023   P E S College of Engineering     Mandya"
"1G    1K    1R       2AG   2AK   2AR   2BG      2BK    2BR     3AG    3AK    3AR     3BG    3BK    3BR      GM     GMK     GMR     SCG   SCK   SCR   STG          STK   STR"
"CE   Civil           30122   --  36128     26087 27431 29255 33805     --    75728   23392   --      --    21882   --    25115   20770   24067   24398   35741 37804 40050 33453         --    --"
"EC   Electronics     19689 32312   --      17148 --    22855 28177     --    36794   12527   --    22045   14478   --      --    11604   12506   20531   34077   --  54496 21249         --    --"
"EE   Electrical      16612   --    --      28483 --    39364 20283     --      --    19035   --      --    16856   --      --    16265   21234   33068   38959 67173 62698 26361         --    --"
"IP   Ind.Prodn.      41850   --    --      72050 --    91179 56434     --      --    50531   --      --    43684   --      --    40883   56255   68654   96606   -- 109842 70844         --    --"
"ME   Mechanical      24090   --  50645     28581 31341 32150 36645     --    49353   24231   --    27713   24766   --    29857   22233   29145   26663   45353 80955 50503 37054         --    --"
"24     E024   Malnad College of Engineering     Hassan"
"1G    1K    1R       2AG   2AK   2AR   2BG      2BK    2BR     3AG   3AK   3AR   3BG   3BK   3BR    GM   GMK   GMR                 SCG   SCK   SCR   STG          STK   STR"
"CE   Civil           18858   --    --      24679 --    30452 33958     --    35065   17273 26450   --  18065   --  28855 16575 26398 23886               32414   --  38611 30215         --    --"
"EC   Electronics     20495   --  32789     15451 17094 22866 18926     --      --    10431   --    --  12787   --  17288 9508 10423 16967                47185 68968 73141 28125         --    --"
"EE   Electrical      17048 33649   --      25465 --    25609 17649     --      --    18376   --  23090 16996   --    --  15614 17815 21786               44820   --  59863 34680         --    --"
"ME   Mechanical      32910   --  40830     34260 44406 40180 29527     --    30976   22755   --    --  24673 27794 30441 20369 24883 25726               51848 58550 53808 42739         --    --"
"28     E028   Tontadarya College of Engineering     Gadag"
"1G     1K    1R      2AG    2AK   2AR  2BG      2BK    2BR     3AG   3AK   3AR   3BG        3BK    3BR      GM   GMK   GMR    SCG  SCK             SCR     STG    STK   STR"
"CE   Civil           53407    --    --     56273 --      --  65856     --     --       --  46566 67969 42858       --      --    39722   --  43320 75428   --             --     50496   --    --"
"CS   Computers       95673    --    --     70136 --    82006 71512     --     --     87389   --    --  69539       --      --    58754 65049 77061 108570 --              --     87985   --    --"
"EC   Electronics     104964   --    --     69153 --      --  85564     --     --     78548   --    --  55993       --      --    47085 47827 57743 100888 --              --       --    --    --"
"EE   Electrical      89309    --    --     98666 100556103964 --       --     --     94841   --    --  82981       --      --    81383   --  93001 96580   --             --       --    --    --"
"ME   Mechanical      64550    --    --     76200 --    83814 65632     --     --     61628   --    --  67749       --    73117   53655 62996 72753 87364 91288            --     91008   --    --"
"29     E029   Maratha Mandal Engineering College     Belgaum"
"1G     1K    1R       2AG   2AK  2AR  2BG       2BK    2BR   3AG      3AK    3AR     3BG    3BK    3BR   GM   GMK   GMR    SCG  SCK                SCR     STG    STK   STR"
"CS Computers         104003   --    --     104792106883 --  97318      --      --    --      --     --     90480   --     --  90064   -- 100499 --     --                 --       --    --    --"
"EC Electronics         --     --    --       --    --   --    --       --      --    --      --     --       --    --     -- 112039 --      --    --   --                 --       --    --    --"
"ME Mechanical        77513    --    --     100513 -- 108251 70180      --    90387 85870     --     --     73531   --     --  69676 71859 77000 100166 --                 --     95118   --    --"
"30     E030   KLE Technological University(Formerly BVBCET)       Hubli"
"1G    1K    1R        2AG  2AK    2AR     2BG   2BK    2BR      3AG  3AK   3AR    3BG  3BK  3BR    GM   GMK   GMR                  SCG     SCK     SCR      STG   STK   STR"
"CE   Civil           14222 14308   --      12216 --    13684   11395   --      --    11536   --  20164 10619  --  14181 10173 10591 11937                25328    --     25444   15156   --    --"
"EC   Electronics      4579   --    --       3833   --   5924    3735   --    43545    3470   --    --   2438 3145 6430 2370 2576 5739                    17639    --     26036   11333   --    --"
"EE   Electrical      10539   --    --      10305 13917 14861   10475   --    25606   10975   --    --  11664  --    --   8103 10673 12774                30084    --     32302    9066   --    --"
"ME   Mechanical       8499   --  17501      8933   --  10372    7587   --      --    14068 16404   --   6709  --    --   4658 6714 9328                  17462    --     29410   14467   --    --"
"31     E031   Basaveshwara Engineering College      Bagalkot"
"1G     1K     1R     2AG   2AK   2AR   2BG      2BK    2BR     3AG   3AK   3AR       3BG   3BK   3BR        GM     GMK     GMR     SCG     SCK     SCR     STG    STK   STR"
"CE   Civil           25151    --     --    27826 28138 28358 31679     --      --    27540   --    --      25784   --  26153     22720   23737   25786   44208   46951   54263   31434   --    --"
"CS   Computers       31305    --   35886   24135 31692 35270 34602     --      --    25293   --    --      21986   --    --      19258   19482   24238   65138   76379   93176   52965   --    --"
"EC   Electronics     24288    --   24893   17885 --    23040 31361     --      --    26189   --    --      13929   --  18983     12630   13931   18624   44060   74186   51456   21125   --    --"
"EE   Electrical      33224    --     --    30446 --    31707 27917     --    52660   26716 36368   --      27342   --  30025     23791   24402   29078   58416     --    66120   37715   --    --"
"IP   Ind.Prodn.      81247    --     --    64397 --      --  91436     --      --    49267   --    --      53439 64797   --      48219     --    53319   93820     --    85167   54566   --    --"
"ME   Mechanical      36145    --   40112   27341 27347 28391 34201     --    39633   29412   --  41105     24157   --  24463     21491   21658   23948   54877   55403   67096   48017   --    --"
"32     E032   R.T.E Socity`s Rural Engineering College       Hulkoti"
"1G     1K    1R       2AG  2AK    2AR   2BG  2BK       2BR     3AG    3AK    3AR  3BG  3BK         3BR      GM    GMK   GMR   SCG  SCK             SCR   STG  STK       STR"
"AU   Automobile        --     --    --       --    --    --     --  --        --       --    --     --    --  --           --    112059 --     --    --   --               --    --  --        --"
"CE   Civil           57458    --    --     58822 --    67529 58602  --        --     56632   --     --  70992 --           --    53617 54627 54677 76071  --             92393   --  --        --"
"CS   Computers         --     --    --     111198 --     --   98898 --        --       --    --     -- 100211 --           --    98444 103046109260112500 --               --    --  --        --"
"EC   Electronics     110688   --    --     111082 --     -- 103636 --         --       --    --     -- 101416 --           --    99870 101658106396 --    --               -- 110848 --        --"
