Year,Round,College,College Code,Branch,Category,Closing Rank
2024,Round 2024,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,2BR,79099
2024,Round 2024,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,3AR,62278
2024,Round 2024,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,3BG,103326
2024,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,SCR,112496
2024,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,2BK,184226
2024,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,3AK,90994
2024,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,3BK,86581
2023,Round 2023,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,STG,191349
2023,Round 2023,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,2BG,100191
2023,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,STK,163434
2022,Round 2022,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,GMR,90260
2022,Round 2022,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,3AG,87227
2022,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,SCK,86973
2018,1st,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,1R,81119
2018,1st,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,COMPUTER SCIENCE AND ENGINEERING,2AR,129223
2024,Round 2024,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,SCR,125440
2024,Round 2024,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,2AG,101498
2024,Round 2024,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,3BG,103657
2024,Round 2024,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,3BR,131965
2024,Round 2024,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,GMR,132938
2024,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,2BK,118391
2024,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,3BK,121695
2024,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,SCG,145340
2024,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,STG,130712
2023,Round 2023,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,3AG,135996
2023,Round 2023,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,GM,69404
2023,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,2BG,143602
2022,Round 2022,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,3AR,80445
2022,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,DATA SCIENCE,2AR,86765
2019,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,ELECTRONICS AND COMMUNICATION ENGINEERING,GMR,79271
2016,1st,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,ELECTRONICS AND COMMUNICATION ENGINEERING,1R,102071
2016,1st,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,ELECTRONICS AND COMMUNICATION ENGINEERING,3AG,99212
2024,Round 2024,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,MECHANICAL ENGINEERING,2BG,160308
2024,Round 2024,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,MECHANICAL ENGINEERING,GM,146639
2023,Round 2023,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,MECHANICAL ENGINEERING,GMK,189093
2021,Round 2021,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,MECHANICAL ENGINEERING,3AG,170196
2019,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,MECHANICAL ENGINEERING,GMR,140222
2016,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,MECHANICAL ENGINEERING,1R,126830
2016,1st,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,MECHANICAL ENGINEERING,3AR,87261
2016,1st,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,MECHANICAL ENGINEERING,3BK,83184
2016,1st,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,MECHANICAL ENGINEERING,2AK,115445
2015,3rd,BHEEMANNA KHANDRE INSTITUTE OF TECHNOLOGY,E044,MECHANICAL ENGINEERING,3BG,81069
2024,Round 2024,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ARTIFICIAL INTELLIGENCE,2AG,109184
2024,Round 2024,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ARTIFICIAL INTELLIGENCE,2BG,97556
2024,Round 2024,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ARTIFICIAL INTELLIGENCE,3AG,94544
2024,1st,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ARTIFICIAL INTELLIGENCE,2BK,94544
2023,Round 2023,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ARTIFICIAL INTELLIGENCE,1K,97012
2023,Round 2023,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ARTIFICIAL INTELLIGENCE,2AK,97109
2023,Round 2023,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ARTIFICIAL INTELLIGENCE,3BG,77965
2023,Round 2023,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ARTIFICIAL INTELLIGENCE,3BR,92068
2022,Round 2022,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ARTIFICIAL INTELLIGENCE,GMK,91554
2024,Round 2024,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,CIVIL ENGINEERING,2AK,170730
2023,Round 2023,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,CIVIL ENGINEERING,GMK,192680
2020,Round 2020,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,CIVIL ENGINEERING,GMR,153326
2024,Round 2024,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,1K,117323
2024,Round 2024,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,2AK,94396
2024,Round 2024,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,2BK,106460
2024,Round 2024,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,3AG,112756
2024,Round 2024,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,3BG,75479
2024,3rd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,3AK,138564
2024,3rd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,3BK,94360
2024,3rd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,GM,120714
2024,2nd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,3AR,87048
2024,2nd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,2BR,124208
2024,1st,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,2BG,99011
2023,Round 2023,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,2AG,107292
2023,3rd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,3BR,107068
2023,3rd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,GMK,176851
2023,3rd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,GMR,192801
2022,Round 2022,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,2AR,81938
2022,3rd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,SCG,107889
2022,3rd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,COMPUTER SCIENCE AND ENGINEERING,SCR,156033
2021,2nd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ELECTRONICS AND COMMUNICATION ENGINEERING,2AR,103405
2021,2nd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ELECTRONICS AND COMMUNICATION ENGINEERING,3BR,91125
2021,Round 2021,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ELECTRONICS AND COMMUNICATION ENGINEERING,1R,116198
2021,Round 2021,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,78054
2020,Round 2020,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,ELECTRONICS AND COMMUNICATION ENGINEERING,GMR,150125
2023,2nd,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,MECHANICAL ENGINEERING,GMK,193542
2020,Round 2020,BILURU GURUBASAVA MAHASWAMIJI INSTITUTE OF TECHNOLOGY,E221,MECHANICAL ENGINEERING,GMR,133095
2024,Round 2024,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,2BK,128
2024,Round 2024,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,3AK,88
2024,Round 2024,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,3BK,70
2024,Round 2024,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,18
2024,Round 2024,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,GMR,170
2024,Round 2024,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,SCG,187
2024,Round 2024,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,SCK,443
2024,Round 2024,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,STK,279
2024,Round 2024,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,1K,96
2024,Round 2024,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,2AK,69
2024,Round 2024,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,2BG,273
2024,1st,BMS COLLEGE OF ARCHITECTURE,E266,ELECTRONICS AND COMMUNICATION ENGINEERING,STG,443
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,3AK,68817
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,3BK,82792
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,GMK,66784
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,1K,78346
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,2AK,80986
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,2BK,69591
2024,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,GM,81743
2024,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,2BG,80171
2024,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,3AG,69996
2024,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,3BG,82933
2023,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,2BR,76470
2023,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,3AR,78571
2023,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,ARTIFICIAL INTELLIGENCE,3BR,71664
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,3BG,82132
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,3BR,157180
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,GMK,76804
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,1K,79719
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,2AK,160680
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,2BG,99011
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,3AG,75327
2023,Round 2023,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,GM,59654
2023,Round 2023,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,GMR,60427
2022,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,2AR,69576
2022,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,SCK,76513
2022,Round 2022,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,2BR,63453
2022,Round 2022,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,3AR,64058
2022,Round 2022,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,SCG,76513
2022,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,3AK,80940
2022,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,3BK,80581
2022,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,2BK,84345
2017,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,1R,119525
2016,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,CIVIL ENGINEERING,2AG,97314
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,GM,84701
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,GMK,158876
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,3BG,84064
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,3BK,67752
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,3BR,72343
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,2AK,100351
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,2BG,188252
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,2BK,69509
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,3AG,82332
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,3AK,76484
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,1K,72594
2024,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,SCG,174318
2024,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,2BR,87157
2024,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,3AR,88044
2023,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,2AR,93871
2022,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,1R,115441
2022,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,2AG,93655
2022,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,GMR,90319
2022,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,SCK,96418
2017,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,GMH,69933
2015,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,COMPUTER SCIENCE AND ENGINEERING,STG,78712
2021,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,1R,155260
2021,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,2BG,97919
2021,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,3AK,97553
2021,Round 2021,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,3BR,86211
2021,Round 2021,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,2AR,94882
2021,Round 2021,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,2BR,88948
2021,Round 2021,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,3AR,90719
2021,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,87725
2018,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,GMR,137436
2016,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,3BK,124196
2016,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,78605
2016,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,ELECTRONICS AND COMMUNICATION ENGINEERING,3BG,95586
2021,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,1R,76940
2021,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,2AR,63556
2021,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,2BG,74915
2021,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,3BR,59258
2021,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,2BR,59544
2021,2nd,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,3AR,62192
2021,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,3AG,67332
2021,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,3BG,68379
2021,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,GM,65152
2021,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,2BK,74915
2020,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,GMR,83151
2020,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,SCG,83791
2017,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,IE,3AK,95231
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,MECHANICAL ENGINEERING,2AK,169933
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,MECHANICAL ENGINEERING,3AK,149099
2024,Round 2024,BRINDAVAN COLLEGE OF ENGINEERING,E171,MECHANICAL ENGINEERING,GMK,145775
2017,3rd,BRINDAVAN COLLEGE OF ENGINEERING,E171,MECHANICAL ENGINEERING,GMR,125584
2016,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,MECHANICAL ENGINEERING,1R,100712
2016,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,MECHANICAL ENGINEERING,2AR,90952
2016,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,MECHANICAL ENGINEERING,2BR,94527
2016,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,MECHANICAL ENGINEERING,3BG,89096
2016,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,MECHANICAL ENGINEERING,3BK,99150
2016,1st,BRINDAVAN COLLEGE OF ENGINEERING,E171,MECHANICAL ENGINEERING,3BR,126903
2024,Round 2024,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,ARTIFICIAL INTELLIGENCE,1K,137676
2024,Round 2024,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,ARTIFICIAL INTELLIGENCE,2AK,122462
2023,Round 2023,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,ARTIFICIAL INTELLIGENCE,3AK,87452
2023,Round 2023,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,ARTIFICIAL INTELLIGENCE,3BK,86371
2023,Round 2023,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,ARTIFICIAL INTELLIGENCE,2BR,86931
2023,2nd,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,ARTIFICIAL INTELLIGENCE,2BG,99048
2023,2nd,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,ARTIFICIAL INTELLIGENCE,3AG,99612
2023,2nd,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,ARTIFICIAL INTELLIGENCE,3BG,98022
2023,1st,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,ARTIFICIAL INTELLIGENCE,2BK,89249
2023,1st,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,ARTIFICIAL INTELLIGENCE,3BR,84744
2021,1st,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,ARTIFICIAL INTELLIGENCE,3AR,94176
2024,Round 2024,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CIVIL ENGINEERING,3BR,151736
2024,Round 2024,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CIVIL ENGINEERING,2AK,173804
2024,1st,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CIVIL ENGINEERING,GM,151736
2023,Round 2023,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CIVIL ENGINEERING,GMK,190385
2018,1st,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CIVIL ENGINEERING,GMR,141762
2016,1st,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CIVIL ENGINEERING,1R,122680
2016,1st,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CIVIL ENGINEERING,2AR,124715
2024,Round 2024,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CO COMPUTER,1K,141212
2024,Round 2024,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CO COMPUTER,2AK,138927
2024,Round 2024,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CO COMPUTER,3AG,117180
2024,Round 2024,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CO COMPUTER,3AR,123568
2024,2nd,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,CO COMPUTER,3BG,196339
2024,Round 2024,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,3AG,124581
2024,Round 2024,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,1K,127954
2024,Round 2024,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,2BR,116370
2024,2nd,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,2BG,149764
2024,2nd,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,2BK,168386
2024,1st,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,3AK,124581
2023,Round 2023,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,2AG,105355
2023,Round 2023,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,3AR,87883
2023,Round 2023,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,3BK,146150
2023,3rd,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,SCK,180602
2023,3rd,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,2AK,192513
2023,2nd,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,3BG,183936
2023,1st,C BYRE GOWDA INSTITUTE OF TECHNOLOGY,E184,COMPUTER SCIENCE AND ENGINEERING,3BR,158226
